1, person, 6e-06, 114, 187, 61, 70
1, person, 6e-06, 189, 175, 53, 92
1, bicycle, 6e-06, 78, 389, 126, 110
1, person, 5e-06, 5, 0, 117, 155
1, bicycle, 5e-06, 0, 324, 160, 162
1, person, 4e-06, 198, 29, 93, 290
1, bus, 4e-06, 0, 112, 89, 198
1, person, 4e-06, 174, 344, 139, 155
1, car, 3e-06, 0, 4, 182, 110
1, person, 3e-06, 4, 33, 222, 131
1, person, 3e-06, 206, 456, 128, 43
1, person, 2e-06, 0, 23, 89, 226
1, person, 2e-06, 48, 107, 238, 134
1, car, 2e-06, 159, 90, 175, 170
1, person, 2e-06, 88, 130, 109, 166
1, car, 2e-06, 219, 200, 47, 101
1, person, 2e-06, 28, 238, 80, 85
1, bicycle, 2e-06, 39, 98, 295, 384
1, bus, 2e-06, 128, 241, 206, 258
1, car, 1e-06, 96, 5, 137, 42
1, bus, 1e-06, 0, 0, 244, 245
1, car, 1e-06, 0, 0, 44, 245
1, car, 1e-06, 126, 164, 183, 105
1, bus, 1e-06, 245, 284, 89, 215
1, person, 0.0, 111, 0, 115, 108
1, person, 0.0, 53, 158, 115, 182
1, car, 0.0, 70, 196, 191, 100
1, bus, 0.0, 0, 136, 232, 363
1, bus, 0.0, 151, 344, 136, 155
2, person, 0.00751, 6, 343, 12, 18
2, car, 0.001257, 6, 290, 13, 21
2, person, 0.00098, 5, 321, 13, 26
2, car, 0.000349, 371, 330, 127, 44
2, person, 0.000307, 3, 112, 14, 37
2, car, 0.000301, 43, 297, 25, 13
2, car, 0.000257, 169, 330, 330, 44
2, car, 0.000214, 262, 337, 201, 35
2, person, 0.000179, 235, 196, 264, 178
2, person, 0.000162, 420, 257, 79, 117
2, person, 0.000158, 258, 323, 241, 51
2, car, 0.000156, 2, 334, 119, 37
2, car, 0.000143, 348, 189, 98, 41
2, bus, 0.000127, 0, 93, 325, 281
2, person, 0.000122, 218, 189, 138, 163
2, person, 0.000101, 459, 0, 40, 103
2, car, 0.0001, 0, 331, 312, 43
2, car, 9.1e-05, 355, 70, 92, 67
2, person, 8.6e-05, 481, 22, 14, 41
2, car, 7.9e-05, 0, 265, 271, 78
2, car, 6.7e-05, 274, 259, 225, 90
2, person, 6.6e-05, 0, 263, 359, 87
2, person, 6.3e-05, 436, 116, 63, 202
2, person, 6.2e-05, 101, 0, 373, 47
2, person, 6.1e-05, 473, 3, 19, 19
2, person, 6e-05, 321, 4, 17, 12
2, person, 5.5e-05, 111, 169, 356, 156
2, car, 5.5e-05, 381, 298, 117, 60
2, person, 4.8e-05, 438, 0, 61, 191
2, bus, 4.8e-05, 35, 170, 355, 152
2, person, 4.2e-05, 277, 268, 24, 13
2, person, 3.6e-05, 0, 260, 77, 114
2, person, 3.4e-05, 67, 84, 66, 98
2, person, 3e-05, 278, 164, 221, 105
2, car, 2.8e-05, 0, 203, 269, 171
2, person, 2.7e-05, 354, 4, 19, 11
2, car, 2.7e-05, 0, 315, 200, 47
2, person, 2.6e-05, 35, 0, 464, 177
2, person, 2.3e-05, 0, 0, 119, 37
2, car, 2.3e-05, 360, 291, 139, 83
2, person, 2.2e-05, 0, 12, 287, 351
2, person, 2.2e-05, 0, 325, 252, 49
2, person, 2e-05, 259, 0, 240, 226
2, person, 1.9e-05, 39, 0, 181, 40
2, person, 1.9e-05, 27, 9, 374, 136
2, car, 1.8e-05, 0, 34, 279, 340
2, person, 1.7e-05, 238, 0, 261, 50
2, person, 1.7e-05, 315, 245, 103, 51
2, bicycle, 1.7e-05, 28, 335, 435, 39
2, bus, 1.6e-05, 9, 5, 477, 310
2, bus, 1.4e-05, 258, 0, 241, 327
2, car, 1.3e-05, 347, 289, 118, 39
2, person, 1.2e-05, 407, 0, 73, 93
2, person, 1.2e-05, 370, 187, 129, 170
2, person, 1.1e-05, 430, 2, 22, 14
2, bus, 1.1e-05, 3, 214, 187, 160
2, car, 1.1e-05, 0, 157, 360, 217
2, car, 1.1e-05, 447, 266, 52, 79
2, person, 1e-05, 441, 0, 58, 50
2, person, 1e-05, 437, 34, 17, 25
2, person, 9e-06, 196, 0, 303, 95
2, person, 8e-06, 395, 4, 16, 13
2, person, 8e-06, 216, 222, 283, 105
2, car, 8e-06, 64, 347, 220, 24
2, bus, 7e-06, 365, 12, 134, 182
2, bicycle, 6e-06, 178, 344, 221, 28
2, person, 5e-06, 326, 135, 159, 163
2, car, 5e-06, 31, 303, 199, 71
2, person, 4e-06, 262, 2, 111, 72
2, bus, 4e-06, 436, 36, 63, 243
2, car, 4e-06, 257, 194, 154, 37
2, car, 4e-06, 0, 216, 220, 119
2, person, 4e-06, 0, 213, 274, 124
2, car, 4e-06, 0, 294, 136, 80
2, person, 3e-06, 335, 0, 141, 158
2, person, 3e-06, 278, 97, 221, 125
2, bicycle, 3e-06, 0, 158, 437, 216
2, person, 3e-06, 193, 297, 185, 77
2, person, 2e-06, 311, 0, 110, 39
2, person, 2e-06, 388, 0, 98, 41
2, bus, 2e-06, 283, 58, 216, 146
2, bus, 2e-06, 80, 106, 175, 169
2, car, 2e-06, 270, 194, 229, 104
2, person, 2e-06, 0, 143, 64, 231
2, person, 1e-06, 172, 23, 302, 159
2, person, 1e-06, 94, 315, 160, 43
2, person, 1e-06, 76, 301, 184, 73
2, person, 0.0, 280, 0, 172, 100
2, person, 0.0, 372, 0, 127, 108
2, bicycle, 0.0, 127, 0, 168, 114
2, bus, 0.0, 431, 0, 68, 162
2, person, 0.0, 174, 135, 145, 166
2, bus, 0.0, 117, 258, 189, 116
2, car, 0.0, 121, 296, 176, 78
3, car, 0.697722, 363, 324, 132, 63
3, car, 0.634957, 234, 327, 100, 44
3, car, 0.458346, 134, 320, 56, 34
3, car, 0.372667, 169, 326, 78, 38
3, car, 0.338546, 12, 310, 71, 54
3, car, 0.312614, 114, 324, 30, 25
3, car, 0.282185, 89, 324, 23, 20
3, car, 0.196161, 187, 325, 46, 24
3, car, 0.160237, 5, 320, 17, 24
3, person, 0.142478, 388, 327, 13, 20
3, car, 0.072565, 477, 333, 19, 42
3, car, 0.071309, 152, 332, 33, 28
3, person, 0.04073, 432, 325, 23, 13
3, car, 0.038928, 42, 316, 29, 22
3, car, 0.03544, 10, 330, 13, 38
3, car, 0.033621, 268, 331, 30, 12
3, car, 0.03181, 269, 336, 35, 26
3, car, 0.030132, 234, 334, 37, 30
3, car, 0.029734, 124, 335, 21, 21
3, car, 0.029616, 444, 326, 51, 64
3, person, 0.018393, 367, 325, 11, 22
3, car, 0.016953, 91, 335, 17, 20
3, car, 0.016511, 361, 343, 20, 26
3, car, 0.014707, 302, 338, 32, 24
3, car, 0.011614, 34, 335, 36, 25
3, car, 0.011327, 473, 321, 17, 21
3, car, 0.010811, 0, 377, 13, 21
3, person, 0.008662, 315, 327, 17, 16
3, person, 0.007821, 429, 345, 20, 19
3, person, 0.006699, 239, 329, 22, 14
3, car, 0.006127, 321, 330, 95, 49
3, person, 0.005456, 388, 340, 18, 20
3, car, 0.004586, 85, 326, 101, 45
3, car, 0.004416, 0, 302, 423, 60
3, car, 0.003028, 49, 309, 95, 45
3, person, 0.002872, 0, 172, 473, 233
3, car, 0.002559, 85, 324, 399, 62
3, car, 0.002533, 8, 294, 12, 13
3, car, 0.001832, 462, 292, 37, 76
3, car, 0.00178, 356, 315, 106, 44
3, car, 0.001745, 0, 318, 313, 70
3, car, 0.001728, 49, 300, 14, 9
3, car, 0.001526, 330, 292, 169, 113
3, person, 0.001331, 61, 300, 438, 62
3, car, 0.001202, 0, 158, 373, 247
3, car, 0.001163, 76, 376, 191, 29
3, car, 0.001072, 7, 316, 41, 69
3, car, 0.000887, 0, 358, 379, 47
3, car, 0.000817, 261, 317, 132, 39
3, car, 0.000769, 0, 382, 130, 23
3, person, 0.000714, 179, 21, 320, 302
3, car, 0.000705, 299, 312, 200, 89
3, person, 0.00065, 18, 242, 380, 111
3, car, 0.000604, 0, 293, 244, 73
3, person, 0.000584, 0, 360, 339, 45
3, car, 0.000545, 368, 362, 131, 35
3, car, 0.000502, 202, 292, 172, 113
3, car, 0.000459, 3, 393, 108, 10
3, car, 0.000433, 120, 253, 180, 150
3, person, 0.000425, 45, 326, 109, 50
3, person, 0.000376, 163, 8, 20, 10
3, car, 0.000368, 173, 354, 326, 51
3, car, 0.000364, 0, 245, 293, 108
3, person, 0.000354, 244, 62, 160, 224
3, person, 0.000352, 122, 8, 23, 10
3, person, 0.000343, 0, 296, 252, 70
3, person, 0.000328, 37, 206, 186, 179
3, person, 0.000326, 0, 94, 23, 156
3, person, 0.000312, 257, 224, 242, 181
3, person, 0.000294, 173, 247, 326, 101
3, person, 0.000278, 42, 5, 35, 10
3, person, 0.000277, 6, 65, 15, 29
3, person, 0.000275, 7, 124, 110, 221
3, bus, 0.000255, 443, 77, 56, 253
3, person, 0.000238, 434, 294, 20, 18
3, person, 0.000222, 0, 184, 266, 221
3, car, 0.000202, 260, 154, 239, 251
3, person, 0.000201, 82, 6, 30, 11
3, car, 0.000188, 92, 389, 83, 12
3, bus, 0.00018, 166, 322, 83, 37
3, person, 0.000177, 170, 39, 13, 15
3, person, 0.00017, 256, 285, 243, 90
3, car, 0.000167, 455, 365, 44, 40
3, person, 0.000163, 84, 318, 177, 87
3, car, 0.00015, 163, 383, 170, 22
3, person, 0.000148, 0, 40, 368, 320
3, person, 0.000141, 103, 128, 140, 212
3, car, 0.000134, 133, 388, 83, 13
3, person, 0.00013, 0, 102, 56, 267
3, car, 0.00013, 0, 359, 43, 46
3, bus, 0.000111, 79, 207, 184, 176
3, person, 0.000109, 246, 192, 154, 200
3, car, 0.000109, 420, 270, 79, 135
3, person, 0.000107, 7, 4, 18, 12
3, person, 9.9e-05, 40, 73, 23, 18
3, person, 8.8e-05, 10, 116, 8, 51
3, person, 8.6e-05, 133, 77, 13, 12
3, person, 8.3e-05, 0, 138, 28, 194
3, person, 8.2e-05, 6, 23, 13, 55
3, person, 7.7e-05, 0, 261, 134, 132
3, person, 7.5e-05, 0, 166, 284, 143
3, person, 7.4e-05, 8, 94, 10, 25
3, person, 7.2e-05, 321, 194, 164, 199
3, car, 6.7e-05, 0, 238, 75, 167
3, car, 6.7e-05, 185, 373, 204, 28
3, person, 6.6e-05, 338, 44, 128, 260
3, car, 6.6e-05, 252, 380, 155, 25
3, bus, 6.5e-05, 162, 246, 176, 159
3, person, 6.2e-05, 160, 164, 331, 144
3, bus, 6.2e-05, 370, 262, 126, 132
3, car, 6.1e-05, 0, 348, 258, 57
3, person, 5.8e-05, 487, 165, 11, 84
3, person, 5.7e-05, 269, 301, 190, 104
3, person, 5.6e-05, 67, 1, 124, 32
3, person, 5.4e-05, 0, 0, 41, 99
3, bus, 5.2e-05, 269, 240, 190, 165
3, person, 5e-05, 130, 39, 13, 12
3, person, 4.9e-05, 159, 313, 180, 92
3, person, 4.4e-05, 0, 3, 120, 31
3, car, 4.4e-05, 37, 276, 199, 129
3, bus, 4.1e-05, 385, 141, 114, 183
3, person, 3.9e-05, 265, 0, 234, 253
3, person, 3.9e-05, 124, 353, 375, 52
3, person, 3.7e-05, 0, 45, 30, 134
3, person, 3.7e-05, 11, 311, 174, 94
3, person, 3.5e-05, 0, 0, 67, 41
3, person, 3.5e-05, 0, 278, 79, 127
3, car, 3.4e-05, 94, 231, 405, 174
3, person, 3.2e-05, 258, 347, 241, 58
3, person, 3.1e-05, 420, 271, 79, 134
3, person, 3e-05, 5, 8, 101, 77
3, person, 3e-05, 137, 39, 73, 94
3, person, 2.8e-05, 220, 140, 143, 184
3, car, 2.8e-05, 210, 293, 289, 74
3, person, 2.7e-05, 104, 98, 287, 150
3, bus, 2.5e-05, 226, 6, 273, 331
3, person, 2.5e-05, 0, 130, 224, 155
3, person, 2.4e-05, 31, 0, 361, 45
3, person, 2.3e-05, 51, 192, 88, 98
3, bus, 2.2e-05, 0, 126, 243, 279
3, person, 2e-05, 430, 0, 69, 169
3, bus, 2e-05, 108, 83, 132, 242
3, person, 1.8e-05, 48, 42, 21, 19
3, bus, 1.7e-05, 134, 37, 150, 208
3, car, 1.5e-05, 98, 2, 139, 36
3, person, 1.4e-05, 29, 122, 62, 102
3, bus, 1.3e-05, 427, 0, 72, 193
3, bus, 1.3e-05, 285, 132, 214, 145
3, person, 1.3e-05, 108, 188, 60, 100
3, car, 1.3e-05, 0, 209, 224, 117
3, person, 1.2e-05, 256, 0, 243, 56
3, person, 1.2e-05, 167, 66, 74, 83
3, person, 1.2e-05, 25, 180, 77, 120
3, person, 1.1e-05, 59, 120, 68, 109
3, person, 1e-05, 0, 204, 225, 128
3, bus, 9e-06, 0, 250, 212, 103
3, person, 8e-06, 90, 41, 17, 12
3, bicycle, 7e-06, 188, 318, 311, 68
3, car, 7e-06, 0, 310, 141, 95
3, person, 6e-06, 0, 0, 65, 139
3, bus, 6e-06, 140, 156, 61, 93
3, person, 5e-06, 0, 0, 258, 46
3, person, 5e-06, 139, 85, 68, 108
3, car, 5e-06, 0, 57, 237, 348
3, person, 5e-06, 290, 200, 209, 132
3, person, 5e-06, 350, 302, 149, 103
3, person, 4e-06, 0, 0, 296, 180
3, person, 4e-06, 65, 59, 142, 231
3, bus, 3e-06, 209, 14, 156, 191
3, car, 3e-06, 14, 235, 92, 72
3, person, 1e-06, 84, 10, 90, 66
3, person, 1e-06, 0, 8, 286, 83
3, bicycle, 1e-06, 44, 174, 179, 186
3, person, 0.0, 51, 0, 165, 86
3, person, 0.0, 0, 0, 283, 252
3, car, 0.0, 0, 137, 226, 143
3, bus, 0.0, 0, 135, 343, 141
3, car, 0.0, 208, 80, 291, 304
4, person, 0.002038, 135, 184, 30, 130
4, person, 0.001922, 484, 156, 9, 63
4, person, 0.001888, 331, 80, 150, 275
4, person, 0.001682, 83, 104, 18, 35
4, person, 0.001163, 63, 111, 14, 25
4, person, 0.000727, 36, 69, 116, 227
4, bicycle, 0.000593, 124, 116, 10, 32
4, person, 0.000569, 0, 82, 39, 263
4, person, 0.000343, 477, 132, 20, 168
4, person, 0.000323, 60, 94, 12, 24
4, person, 0.000315, 15, 249, 150, 125
4, person, 0.000262, 84, 95, 15, 26
4, person, 0.000222, 433, 177, 16, 21
4, person, 0.000206, 0, 200, 371, 174
4, car, 0.00019, 357, 140, 14, 39
4, car, 0.000178, 398, 120, 14, 20
4, car, 0.000173, 398, 145, 14, 28
4, person, 0.00017, 0, 180, 238, 134
4, person, 0.000164, 0, 0, 230, 250
4, person, 0.000159, 51, 145, 14, 29
4, person, 0.000147, 57, 134, 74, 109
4, car, 0.000141, 433, 147, 15, 25
4, person, 0.000117, 0, 236, 72, 138
4, person, 0.000116, 0, 83, 247, 291
4, car, 0.000102, 397, 179, 17, 21
4, person, 9.9e-05, 458, 3, 41, 83
4, person, 8.7e-05, 248, 82, 251, 292
4, person, 7.7e-05, 0, 0, 48, 216
4, car, 5.5e-05, 414, 109, 49, 102
4, person, 5.4e-05, 92, 4, 174, 201
4, person, 4.7e-05, 53, 64, 21, 22
4, car, 4.3e-05, 373, 114, 62, 93
4, person, 2.6e-05, 192, 0, 307, 210
4, person, 2.3e-05, 265, 8, 198, 192
4, person, 2.2e-05, 282, 0, 217, 98
4, person, 2e-05, 128, 203, 371, 171
4, person, 1.9e-05, 389, 15, 104, 60
4, person, 1.9e-05, 269, 153, 230, 129
4, person, 1.8e-05, 155, 41, 169, 125
4, bicycle, 1.7e-05, 76, 200, 423, 174
4, person, 1.6e-05, 0, 340, 130, 34
4, person, 1.5e-05, 33, 126, 56, 121
4, car, 1.4e-05, 96, 39, 76, 70
4, bicycle, 1.4e-05, 101, 76, 47, 104
4, car, 1.1e-05, 337, 84, 50, 97
4, person, 1e-05, 444, 0, 55, 41
4, person, 1e-05, 427, 0, 72, 161
4, person, 1e-05, 4, 0, 102, 201
4, person, 1e-05, 380, 6, 107, 252
4, bicycle, 1e-05, 107, 108, 65, 100
4, person, 9e-06, 0, 104, 275, 165
4, car, 7e-06, 366, 64, 81, 71
4, car, 7e-06, 476, 76, 21, 167
4, person, 6e-06, 0, 0, 49, 45
4, bicycle, 6e-06, 0, 0, 343, 262
4, person, 5e-06, 188, 0, 311, 42
4, person, 5e-06, 301, 0, 196, 132
4, bus, 5e-06, 174, 0, 325, 242
4, person, 4e-06, 0, 65, 252, 129
4, person, 4e-06, 264, 60, 130, 199
4, car, 3e-06, 0, 29, 313, 148
4, bicycle, 3e-06, 169, 90, 99, 64
4, person, 3e-06, 50, 110, 329, 99
4, person, 2e-06, 187, 2, 122, 35
4, person, 2e-06, 161, 0, 170, 92
4, person, 2e-06, 266, 95, 233, 128
4, person, 2e-06, 30, 61, 370, 310
4, person, 1e-06, 199, 131, 300, 117
4, person, 0.0, 228, 0, 200, 91
4, car, 0.0, 245, 20, 163, 42
4, car, 0.0, 333, 18, 141, 50
4, bus, 0.0, 15, 30, 398, 315
4, bicycle, 0.0, 0, 152, 247, 131
5, person, 0.084641, 0, 125, 54, 233
5, person, 0.010312, 185, 25, 155, 170
5, person, 0.003096, 0, 120, 126, 194
5, person, 0.002115, 445, 74, 54, 289
5, person, 0.000439, 8, 40, 13, 63
5, person, 0.000341, 0, 5, 41, 133
5, person, 0.00031, 9, 233, 69, 132
5, person, 0.000255, 200, 22, 106, 101
5, person, 0.000222, 0, 62, 227, 310
5, person, 0.000101, 179, 41, 320, 333
5, person, 9.3e-05, 58, 13, 149, 184
5, person, 8.7e-05, 0, 0, 119, 33
5, person, 5.9e-05, 0, 0, 279, 188
5, person, 5.6e-05, 271, 0, 228, 294
5, person, 3.6e-05, 0, 0, 235, 47
5, person, 3.6e-05, 0, 0, 355, 153
5, person, 3.5e-05, 274, 197, 225, 177
5, person, 3.1e-05, 52, 0, 161, 92
5, person, 2.3e-05, 0, 202, 314, 172
5, person, 2.2e-05, 118, 0, 278, 308
5, bicycle, 9e-06, 0, 33, 258, 311
5, person, 6e-06, 0, 0, 262, 281
5, person, 5e-06, 245, 0, 161, 126
5, person, 4e-06, 297, 164, 202, 165
5, person, 2e-06, 140, 0, 145, 168
5, car, 1e-06, 170, 13, 98, 57
5, car, 1e-06, 418, 32, 61, 138
5, car, 1e-06, 139, 0, 290, 288
5, person, 1e-06, 299, 86, 200, 144
5, person, 1e-06, 51, 187, 448, 187
5, bicycle, 0.0, 0, 159, 385, 215
6, person, 0.807758, 143, 78, 106, 168
6, person, 0.060874, 61, 57, 227, 383
6, person, 0.049259, 199, 91, 57, 146
6, person, 0.039169, 18, 85, 260, 162
6, person, 0.026993, 195, 86, 15, 19
6, person, 0.016936, 168, 73, 75, 54
6, car, 0.014163, 297, 126, 19, 15
6, person, 0.013604, 224, 303, 59, 21
6, person, 0.012994, 167, 89, 16, 18
6, person, 0.01116, 132, 153, 97, 83
6, person, 0.010198, 215, 258, 33, 35
6, car, 0.008813, 60, 278, 67, 66
6, person, 0.008334, 5, 305, 29, 22
6, person, 0.007957, 1, 338, 24, 30
6, person, 0.007451, 86, 252, 27, 40
